,date,title,price,url
46,6/24/2025,"Toshiba R73 - 13.5 Inch - 16GB + 512GB SSD - Warranty Available - Free MS Office - Cheapest- Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$169,https://www.carousell.sg/p/toshiba-r73-13-5-inch-16gb-512gb-ssd-warranty-available-free-ms-office-cheapest-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376737677/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=Cx3aXz1Sk5gfrvRS&t-referrer_sort_by=popular&t-tap_index=51
47,6/24/2025,Galaxy Tab S10 Ultra Tablet 256GB (WIFI),"S$1,028",https://www.carousell.sg/p/galaxy-tab-s10-ultra-tablet-256gb-wifi-1376737579/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=Cx3aXz1Sk5gfrvRS&t-referrer_sort_by=popular&t-tap_index=52
48,6/24/2025,"Lenovo T460 - 16GB RAM - 14 Inch FHD Big Screen - Free MS Office + Free Windows 11 - Fast Shipping- Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$219,https://www.carousell.sg/p/lenovo-t460-16gb-ram-14-inch-fhd-big-screen-free-ms-office-free-windows-11-fast-shipping-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376737549/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=54
49,6/24/2025,Lenovo Thinkpad P-43s gaming core i7 8th gen 16/256 ssd.👍Fast deal -8741 2219,S$399,https://www.carousell.sg/p/lenovo-thinkpad-p-43s-gaming-core-i7-8th-gen-16-256-ssd-%F0%9F%91%8Dfast-deal-8741-2219-1365110768/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=56
50,6/24/2025,"(Japan Brand) NEC Versa X360 2-in-1 Laptop | 11.6"" Touchscreen | Intel Celeron | 4GB RAM 196GB Storage | Windows 11 Pro Microsoft Office Preloaded | Foldable Convertible Notebook | Lightweight Business Laptop | Like Dell HP Lenovo ASUS",S$199,https://www.carousell.sg/p/japan-brand-nec-versa-x360-2-in-1-laptop-11-6-touchscreen-intel-celeron-4gb-ram-196gb-storage-windows-11-pro-microsoft-office-preloaded-foldable-convertible-notebook-lightweight-business-laptop-like-dell-hp-lenovo-asus-1376736865/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=57
51,6/24/2025,Lenovo ThinkPad L14 Gen 2/i5 11th Gen/16GB RAM/512GB SSD/Windows 11 Pro/3 Month Warranty Service/Corporate Used Laptop #Laptop,S$399,https://www.carousell.sg/p/lenovo-thinkpad-l14-gen-2-i5-11th-gen-16gb-ram-512gb-ssd-windows-11-pro-3-month-warranty-service-corporate-used-laptop-laptop-1376736740/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=58
52,6/24/2025,"Lenovo Thinkpad T14 i5-12th Gen Up to 32GB RAM 512 SSD Windows 11 Pro Microsoft Office 2021 Preloaded 14"" FHD Screen Wifi 6 Dolby Audio Thinkpad T14 Gen 3 14inch FHD screen backlight keyboard lightweight thinkpad business laptop t14s t490",S$699,https://www.carousell.sg/p/lenovo-thinkpad-t14-i5-12th-gen-up-to-32gb-ram-512-ssd-windows-11-pro-microsoft-office-2021-preloaded-14-fhd-screen-wifi-6-dolby-audio-thinkpad-t14-gen-3-14inch-fhd-screen-backlight-keyboard-lightweight-thinkpad-business-laptop-t14s-t490-1376736711/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=59
53,6/24/2025,"MacBook Air 13-inch, 2024 M3, 2TB SSD 10-Core GPU","S$2,373",https://www.carousell.sg/p/macbook-air-13-inch-2024-m3-2tb-ssd-10-core-gpu-1376736188/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=60
54,6/24/2025,Lenovo X1 Carbon Gen 8/Core i7 10th Gen/16GB RAM/512GB SSD/Ultra-Lightweight/Windows 11 Pro/3 Month Warranty Service/Corporate Used Laptop #Laptop,S$675,https://www.carousell.sg/p/lenovo-x1-carbon-gen-8-core-i7-10th-gen-16gb-ram-512gb-ssd-ultra-lightweight-windows-11-pro-3-month-warranty-service-corporate-used-laptop-laptop-1376736159/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=61
55,6/24/2025,Asus ExpertBook B1400C / Core i7-11th Gen,S$359,https://www.carousell.sg/p/asus-expertbook-b1400c-core-i7-11th-gen-1376736073/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=62
56,6/24/2025,"(Japan Brand) NEC Versa X360 2-in-1 Laptop | 11.6"" Touchscreen | Intel Celeron | 4GB RAM 196GB Storage | Windows 11 Pro Microsoft Office Preloaded | Foldable Convertible Notebook | Lightweight Business Laptop | Like Dell HP Lenovo ASUS",S$199,https://www.carousell.sg/p/japan-brand-nec-versa-x360-2-in-1-laptop-11-6-touchscreen-intel-celeron-4gb-ram-196gb-storage-windows-11-pro-microsoft-office-preloaded-foldable-convertible-notebook-lightweight-business-laptop-like-dell-hp-lenovo-asus-1376735859/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=63
57,6/24/2025,"(Japan Brand) NEC Versa X360 2-in-1 Laptop | 11.6"" Touchscreen | Intel Celeron | 4GB RAM 196GB Storage | Windows 11 Pro Microsoft Office Preloaded | Foldable Convertible Notebook | Lightweight Business Laptop | Like Dell HP Lenovo ASUS",S$199,https://www.carousell.sg/p/japan-brand-nec-versa-x360-2-in-1-laptop-11-6-touchscreen-intel-celeron-4gb-ram-196gb-storage-windows-11-pro-microsoft-office-preloaded-foldable-convertible-notebook-lightweight-business-laptop-like-dell-hp-lenovo-asus-1376735607/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=64
58,6/24/2025,Lenovo X1 Carbon Gen 9/i7 11th Gen/16GB RAM/1TB SSD/Touch/Cellular SIM/3 Month Warranty Service/Corporate Used Laptop #Laptop,S$855,https://www.carousell.sg/p/lenovo-x1-carbon-gen-9-i7-11th-gen-16gb-ram-1tb-ssd-touch-cellular-sim-3-month-warranty-service-corporate-used-laptop-laptop-1376735493/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=65
59,6/24/2025,"Clearance Sale: Smartphones, iPads, Macbooks",S$1,https://www.carousell.sg/p/clearance-sale-smartphones-ipads-macbooks-1376689951/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=67
60,6/24/2025,"NEC Versa X360 2-in-1 Laptop | 11.6"" Touchscreen | Intel Celeron | 4GB RAM 196GB Storage | Windows 11 Pro Microsoft Office Preloaded | Foldable Convertible Notebook | Lightweight Business Laptop | Like Dell HP Lenovo ASUS",S$199,https://www.carousell.sg/p/nec-versa-x360-2-in-1-laptop-11-6-touchscreen-intel-celeron-4gb-ram-196gb-storage-windows-11-pro-microsoft-office-preloaded-foldable-convertible-notebook-lightweight-business-laptop-like-dell-hp-lenovo-asus-1376735422/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=68
61,6/24/2025,Apple Macbook 13” Air with Apple M3 chip,"S$1,100",https://www.carousell.sg/p/apple-macbook-13%E2%80%9D-air-with-apple-m3-chip-1376735340/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=70
62,6/24/2025,"(Japan Brand) NEC Versa X360 2-in-1 Laptop | 11.6"" Touchscreen | Intel Celeron | 4GB RAM 196GB Storage | Windows 11 Pro Microsoft Office Preloaded | Foldable Convertible Notebook | Lightweight Business Laptop | Like Dell HP Lenovo ASUS",S$199,https://www.carousell.sg/p/japan-brand-nec-versa-x360-2-in-1-laptop-11-6-touchscreen-intel-celeron-4gb-ram-196gb-storage-windows-11-pro-microsoft-office-preloaded-foldable-convertible-notebook-lightweight-business-laptop-like-dell-hp-lenovo-asus-1376735140/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=71
63,6/24/2025,MacBook Pro 13-inch 2017(Negotiable Price),S$350,https://www.carousell.sg/p/macbook-pro-13-inch-2017-negotiable-price-1376734968/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=72
64,6/24/2025,"(Japan Brand) NEC Versa X360 2-in-1 Laptop | 11.6"" Touchscreen | Intel Celeron | 4GB RAM 196GB Storage | Windows 11 Pro Microsoft Office Preloaded | Foldable Convertible Notebook | Lightweight Business Laptop | Like Dell HP Lenovo ASUS",S$199,https://www.carousell.sg/p/japan-brand-nec-versa-x360-2-in-1-laptop-11-6-touchscreen-intel-celeron-4gb-ram-196gb-storage-windows-11-pro-microsoft-office-preloaded-foldable-convertible-notebook-lightweight-business-laptop-like-dell-hp-lenovo-asus-1376734926/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=73
65,6/24/2025,Brand New Lenovo Laptop V14 Gen 4 AMN | AMD Ryzen 5 7520U | 16GB RAM | 512GB SSD | Windows 11 Pro Microsoft Office 2021,S$699,https://www.carousell.sg/p/brand-new-lenovo-laptop-v14-gen-4-amn-amd-ryzen-5-7520u-16gb-ram-512gb-ssd-windows-11-pro-microsoft-office-2021-1321067323/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=74
66,6/24/2025,"Lenovo Thinkpad T14 i5-12th Gen Up to 32GB RAM 512 SSD Windows 11 Pro Microsoft Office 2021 Preloaded 14"" FHD Screen Wifi 6 Dolby Audio Thinkpad T14 Gen 3 14inch FHD screen backlight keyboard lightweight thinkpad business laptop t14s t490",S$699,https://www.carousell.sg/p/lenovo-thinkpad-t14-i5-12th-gen-up-to-32gb-ram-512-ssd-windows-11-pro-microsoft-office-2021-preloaded-14-fhd-screen-wifi-6-dolby-audio-thinkpad-t14-gen-3-14inch-fhd-screen-backlight-keyboard-lightweight-thinkpad-business-laptop-t14s-t490-1376734732/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=75
67,6/24/2025,BNIB MacBook Air M2,"S$1,300",https://www.carousell.sg/p/bnib-macbook-air-m2-1365285718/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=76
68,6/24/2025,"Nec 15.6 inch i7 Laptop - Up to 512GB SSD - Like New- Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$179,https://www.carousell.sg/p/nec-15-6-inch-i7-laptop-up-to-512gb-ssd-like-new-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376734532/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=77
69,6/24/2025,"Lenovo Thinkpad T14 i5-12th Gen Up to 32GB RAM 512 SSD Windows 11 Pro Microsoft Office 2021 Preloaded 14"" FHD Screen Wifi 6 Dolby Audio Thinkpad T14 Gen 3 14inch FHD screen backlight keyboard lightweight thinkpad business laptop t14s t490",S$699,https://www.carousell.sg/p/lenovo-thinkpad-t14-i5-12th-gen-up-to-32gb-ram-512-ssd-windows-11-pro-microsoft-office-2021-preloaded-14-fhd-screen-wifi-6-dolby-audio-thinkpad-t14-gen-3-14inch-fhd-screen-backlight-keyboard-lightweight-thinkpad-business-laptop-t14s-t490-1376734461/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=78
70,6/24/2025,"Acer Travelmate P246 Laptop - Intel i5 & i7 Laptop - 16GB RAM - Up to 512GB SSD - Free MS Office + Free Windows 11 - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$219,https://www.carousell.sg/p/acer-travelmate-p246-laptop-intel-i5-i7-laptop-16gb-ram-up-to-512gb-ssd-free-ms-office-free-windows-11-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376734312/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=80
71,6/24/2025,Dell Latitude 5420 Business Laptop | 14” FHD IPS | i5-1145G7 16/32GB 256/512/1TB | Wi-Fi 6 | Win11 Pro Office,S$499,https://www.carousell.sg/p/dell-latitude-5420-business-laptop-14%E2%80%9D-fhd-ips-i5-1145g7-16-32gb-256-512-1tb-wi-fi-6-win11-pro-office-1322267398/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=81
72,6/24/2025,"Lenovo Thinkpad T14 i5-12th Gen Up to 32GB RAM 512 SSD Windows 11 Pro Microsoft Office 2021 Preloaded 14"" FHD Screen Wifi 6 Dolby Audio Thinkpad T14 Gen 3 14inch FHD screen backlight keyboard lightweight thinkpad business laptop t14s t490",S$699,https://www.carousell.sg/p/lenovo-thinkpad-t14-i5-12th-gen-up-to-32gb-ram-512-ssd-windows-11-pro-microsoft-office-2021-preloaded-14-fhd-screen-wifi-6-dolby-audio-thinkpad-t14-gen-3-14inch-fhd-screen-backlight-keyboard-lightweight-thinkpad-business-laptop-t14s-t490-1376734178/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=82
73,6/24/2025,"Lenovo L480 Laptop - 32GB RAM - Fast Boot Up Speed - 14 Inch FHD Big Screen - Free MS Office + Free Windows 11 - Fast Shipping - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$329,https://www.carousell.sg/p/lenovo-l480-laptop-32gb-ram-fast-boot-up-speed-14-inch-fhd-big-screen-free-ms-office-free-windows-11-fast-shipping-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376734177/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=83
74,6/24/2025,"HP 12 Intel Laptop - HP Laptop - Ideal for All Users - Fast Wi-Fi - Windows OS + MS Office !- Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$99,https://www.carousell.sg/p/hp-12-intel-laptop-hp-laptop-ideal-for-all-users-fast-wi-fi-windows-os-ms-office-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376734013/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=84
75,6/24/2025,Dell Latitude 7400/i7/16GB RAM/256GB SSD/Touch/3 Month Warranty Service/Corporate Used Laptop #Laptop,S$435,https://www.carousell.sg/p/dell-latitude-7400-i7-16gb-ram-256gb-ssd-touch-3-month-warranty-service-corporate-used-laptop-laptop-1376733900/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=86
76,6/24/2025,"Lenovo Thinkpad T14 i5-12th Gen Up to 32GB RAM 512 SSD Windows 11 Pro Microsoft Office 2021 Preloaded 14"" FHD Screen Wifi 6 Dolby Audio Thinkpad T14 Gen 3 14inch FHD screen backlight keyboard lightweight thinkpad business laptop t14s t490",S$699,https://www.carousell.sg/p/lenovo-thinkpad-t14-i5-12th-gen-up-to-32gb-ram-512-ssd-windows-11-pro-microsoft-office-2021-preloaded-14-fhd-screen-wifi-6-dolby-audio-thinkpad-t14-gen-3-14inch-fhd-screen-backlight-keyboard-lightweight-thinkpad-business-laptop-t14s-t490-1376733850/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=87
77,6/24/2025,Laptop,S$699,https://www.carousell.sg/p/laptop-1376733487/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=88
78,6/24/2025,"Lenovo Thinkpad T14 i5-12th Gen Up to 32GB RAM 512 SSD Windows 11 Pro Microsoft Office 2021 Preloaded 14"" FHD Screen Wifi 6 Dolby Audio Thinkpad T14 Gen 3 14inch FHD screen backlight keyboard lightweight thinkpad business laptop t14s t490",S$699,https://www.carousell.sg/p/lenovo-thinkpad-t14-i5-12th-gen-up-to-32gb-ram-512-ssd-windows-11-pro-microsoft-office-2021-preloaded-14-fhd-screen-wifi-6-dolby-audio-thinkpad-t14-gen-3-14inch-fhd-screen-backlight-keyboard-lightweight-thinkpad-business-laptop-t14s-t490-1376733259/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=89
79,6/24/2025,"Lenovo 14 Laptop - Lenovo N22 - Lenovo N42 - Superb Condition - Free MS Office - Free Windows 11 - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$99,https://www.carousell.sg/p/lenovo-14-laptop-lenovo-n22-lenovo-n42-superb-condition-free-ms-office-free-windows-11-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376733186/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=90
80,6/24/2025,Dell Latitude 3410/i5 10th Gen/16GB RAM/256GB SSD + 512GB HDD/3 Month Warranty Service/Corporate Used Laptop #Laptop,S$340,https://www.carousell.sg/p/dell-latitude-3410-i5-10th-gen-16gb-ram-256gb-ssd-512gb-hdd-3-month-warranty-service-corporate-used-laptop-laptop-1376732951/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=92
81,6/24/2025,"Lenovo Thinkpad T14 i5-12th Gen Up to 32GB RAM 512 SSD Windows 11 Pro Microsoft Office 2021 Preloaded 14"" FHD Screen Wifi 6 Dolby Audio Thinkpad T14 Gen 3 14inch FHD screen backlight keyboard lightweight thinkpad business laptop t14s t490",S$699,https://www.carousell.sg/p/lenovo-thinkpad-t14-i5-12th-gen-up-to-32gb-ram-512-ssd-windows-11-pro-microsoft-office-2021-preloaded-14-fhd-screen-wifi-6-dolby-audio-thinkpad-t14-gen-3-14inch-fhd-screen-backlight-keyboard-lightweight-thinkpad-business-laptop-t14s-t490-1376732694/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=93
82,6/24/2025,Microsoft Surface Laptop - Sleek and Portable Design,S$468,https://www.carousell.sg/p/microsoft-surface-laptop-sleek-and-portable-design-1376732453/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=94
83,6/24/2025,Lenovo L14 Gen 2/i5 11th Gen/16GB RAM/512GB SSD/Windows 11 Pro/3 Month Warranty Service/Corporate Used Laptop #ThinkPad #Laptop,S$399,https://www.carousell.sg/p/lenovo-l14-gen-2-i5-11th-gen-16gb-ram-512gb-ssd-windows-11-pro-3-month-warranty-service-corporate-used-laptop-thinkpad-laptop-1376731869/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=95
84,6/24/2025,"Apple MacBook Air (13-inch, Early 2015)",S$220,https://www.carousell.sg/p/apple-macbook-air-13-inch-early-2015-1376731224/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=96
85,6/24/2025,ThinkPad X1 Carbon Gen 8/Touchscreen/i7 10th Gen/16GB RAM/512GB SSD/Windows 11 Pro/3 Month Warranty Service/Corporate Used Laptop #Laptop,S$680,https://www.carousell.sg/p/thinkpad-x1-carbon-gen-8-touchscreen-i7-10th-gen-16gb-ram-512gb-ssd-windows-11-pro-3-month-warranty-service-corporate-used-laptop-laptop-1376730463/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=97
86,6/24/2025,"(Japan Brand) NEC Versa X360 2-in-1 Laptop | 11.6"" Touchscreen | Intel Celeron | 4GB RAM 196GB Storage | Windows 11 Pro Microsoft Office Preloaded | Foldable Convertible Notebook | Lightweight Business Laptop | Like Dell HP Lenovo ASUS",S$199,https://www.carousell.sg/p/japan-brand-nec-versa-x360-2-in-1-laptop-11-6-touchscreen-intel-celeron-4gb-ram-196gb-storage-windows-11-pro-microsoft-office-preloaded-foldable-convertible-notebook-lightweight-business-laptop-like-dell-hp-lenovo-asus-1376730219/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=98
87,6/24/2025,"Lenovo ThinkPad X220 – Intel i5, Win 7 Pro, Dock Included (Battery Failed) Laptop",S$145,https://www.carousell.sg/p/lenovo-thinkpad-x220-%E2%80%93-intel-i5-win-7-pro-dock-included-battery-failed-laptop-1364345875/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=99
88,6/24/2025,Acer Aspire 3820TG,S$68,https://www.carousell.sg/p/acer-aspire-3820tg-1364343350/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=100
89,6/24/2025,"Lenovo ThinkPad X230 – Intel i7, Win 10 Pro, Touchscreen + Dock (Battery Failed) Laptop",S$155,https://www.carousell.sg/p/lenovo-thinkpad-x230-%E2%80%93-intel-i7-win-10-pro-touchscreen-dock-battery-failed-laptop-1364344991/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=101
90,6/24/2025,E15 Lenovo 15.6” ThinkPad Business Laptop | i5-10th Gen 16GB 256GB/512GB/1TB | Windows 11 Pro Microsoft Office 2021,S$399,https://www.carousell.sg/p/e15-lenovo-15-6%E2%80%9D-thinkpad-business-laptop-i5-10th-gen-16gb-256gb-512gb-1tb-windows-11-pro-microsoft-office-2021-1331989196/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=102
91,6/24/2025,"HP Chromebook 14 G4 Battery (BU03XL, HSTNN-IB7F)",S$25,https://www.carousell.sg/p/hp-chromebook-14-g4-battery-bu03xl-hstnn-ib7f-1376726861/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=103
